20/08/08,9:44:23,0002,0001,0000,0000,0017,0000,00000,0000,0001,0
20/08/08,9:45:22,0002,0001,0000,0000,0017,0000,00000,0000,0002,0
20/08/08,9:46:44,0002,0001,0000,0000,0017,0000,00000,0000,0003,0
20/08/08,9:48:06,0002,0001,0000,0000,0017,0000,00000,0000,0004,0
20/08/08,9:48:07,0002,0001,0000,0000,0017,0000,00000,0000,0005,0
20/08/08,9:48:07,0002,0001,0000,0000,0017,0000,00000,0000,0006,0
20/08/08,9:48:09,0002,0001,0000,0000,0017,0000,00000,0000,0007,0
20/08/08,9:48:09,0002,0001,0000,0000,0017,0000,00000,0000,0008,0
20/08/08,9:48:10,0002,0001,0000,0000,0017,0000,00000,0000,0009,0
20/08/08,9:48:10,0002,0001,0000,0000,0017,0000,00000,0000,0010,0
20/08/08,9:48:11,0002,0001,0000,0000,0017,0000,00000,0000,0011,0
20/08/08,9:48:12,0002,0001,0000,0000,0017,0000,00000,0000,0012,0
20/08/08,9:48:12,0002,0001,0000,0000,0017,0000,00000,0000,0013,0
20/08/08,9:48:13,0002,0001,0000,0000,0017,0000,00000,0000,0014,0
20/08/08,9:48:14,0002,0001,0000,0000,0017,0000,00000,0000,0015,0
20/08/08,9:48:15,0002,0001,0000,0000,0017,0000,00000,0000,0016,0
20/08/08,9:48:16,0002,0001,0000,0000,0017,0000,00000,0000,0017,0
20/08/08,9:48:17,0002,0001,0000,0000,0017,0000,00000,0000,0018,0
20/08/08,9:48:18,0002,0001,0000,0000,0017,0000,00000,0000,0019,0
20/08/08,9:48:19,0002,0001,0000,0000,0017,0000,00000,0000,0020,0
20/08/08,9:48:20,0002,0001,0000,0000,0017,0000,00000,0000,0021,0
20/08/08,9:48:21,0002,0001,0000,0000,0017,0000,00000,0000,0022,0
20/08/08,9:48:22,0002,0001,0000,0000,0017,0000,00000,0000,0023,0
20/08/08,9:48:23,0002,0001,0000,0000,0017,0000,00000,0000,0024,0
20/08/08,9:48:24,0002,0001,0000,0000,0017,0000,00000,0000,0025,0
20/08/08,9:48:24,0002,0001,0000,0000,0017,0000,00000,0000,0026,0
20/08/08,9:48:25,0002,0001,0000,0000,0017,0000,00000,0000,0027,0
20/08/08,9:48:26,0002,0001,0000,0000,0017,0000,00000,0000,0028,0
20/08/08,9:48:27,0002,0001,0000,0000,0017,0000,00000,0000,0029,0
20/08/08,9:48:27,0002,0001,0000,0000,0017,0000,00000,0000,0030,0
20/08/08,9:48:29,0002,0001,0000,0000,0017,0000,00000,0000,0031,0
20/08/08,9:48:30,0002,0001,0000,0000,0017,0000,00000,0000,0032,0
20/08/08,9:48:31,0002,0001,0000,0000,0017,0000,00000,0000,0033,0
20/08/08,9:48:32,0002,0001,0000,0000,0017,0000,00000,0000,0034,0
20/08/08,9:48:33,0002,0001,0000,0000,0017,0000,00000,0000,0035,0
