03/01/08,15:05:04,0012,0011,0130,0000,0000,0001,00000,0000,0002,0
03/01/08,15:08:47,0012,0011,0130,0000,0000,0001,00000,0000,0002,0
03/01/08,15:08:48,0012,0099,0130,0000,0000,0001,00000,0000,0003,0
03/01/08,15:08:49,0012,0011,0130,0000,0000,0001,00000,0000,0004,0
03/01/08,15:08:49,0012,0099,0130,0000,0000,0001,00000,0000,0005,0
03/01/08,15:08:50,0012,0099,0130,0000,0000,0001,00000,0000,0006,0
03/01/08,15:08:51,0012,0099,0130,0000,0000,0001,00000,0000,0007,0
03/01/08,15:08:52,0012,0099,0130,0000,0000,0001,00000,0000,0008,0
03/01/08,15:08:53,0012,0099,0130,0000,0000,0001,00000,0000,0009,0
03/01/08,15:08:54,0012,0099,0130,0000,0000,0001,00000,0000,0010,0
03/01/08,15:08:55,0012,0099,0130,0000,0000,0001,00000,0000,0011,0
03/01/08,15:08:56,0012,0099,0130,0000,0000,0001,00000,0000,0012,0
03/01/08,15:08:56,0012,0099,0130,0000,0000,0001,00000,0000,0013,0
03/01/08,15:08:58,0012,0099,0130,0000,0000,0001,00000,0000,0014,0
03/01/08,15:08:59,0012,0099,0130,0000,0000,0001,00000,0000,0015,0
03/01/08,15:09:00,0012,0099,0130,0000,0000,0001,00000,0000,0016,0
03/01/08,15:09:00,0012,0099,0130,0000,0000,0001,00000,0000,0017,0
03/01/08,15:09:01,0012,0099,0130,0000,0000,0001,00000,0000,0018,0
03/01/08,15:09:01,0012,0099,0130,0000,0000,0001,00000,0000,0019,0
03/01/08,15:09:02,0012,0099,0130,0000,0000,0001,00000,0000,0020,0
03/01/08,15:09:02,0012,0099,0130,0000,0000,0001,00000,0000,0021,0
03/01/08,15:09:03,0012,0099,0130,0000,0000,0001,00000,0000,0022,0
03/01/08,15:09:05,0012,0099,0130,0000,0000,0001,00000,0000,0023,0
03/01/08,15:09:05,0012,0099,0130,0000,0000,0001,00000,0000,0024,0
03/01/08,15:09:06,0012,0099,0130,0000,0000,0001,00000,0000,0025,0
03/01/08,15:09:07,0012,0099,0130,0000,0000,0001,00000,0000,0026,0
03/01/08,15:09:08,0012,0099,0130,0000,0000,0001,00000,0000,0027,0
03/01/08,15:09:08,0012,0099,0130,0000,0000,0001,00000,0000,0028,0
03/01/08,15:09:09,0012,0099,0130,0000,0000,0001,00000,0000,0029,0
03/01/08,15:09:10,0012,0099,0130,0000,0000,0001,00000,0000,0030,0
03/01/08,15:09:12,0012,0099,0130,0000,0000,0001,00000,0000,0031,0
03/01/08,15:09:12,0012,0099,0130,0000,0000,0001,00000,0000,0032,0
03/01/08,15:09:13,0012,0099,0130,0000,0000,0001,00000,0000,0033,0
03/01/08,15:09:14,0012,0099,0130,0000,0000,0001,00000,0000,0034,0
03/01/08,15:09:15,0012,0099,0130,0000,0000,0001,00000,0000,0035,0
03/01/08,15:09:16,0012,0099,0130,0000,0000,0001,00000,0000,0036,0
03/01/08,15:09:16,0012,0099,0130,0000,0000,0001,00000,0000,0037,0
03/01/08,15:09:17,0012,0099,0130,0000,0000,0001,00000,0000,0038,0
03/01/08,15:09:17,0012,0099,0130,0000,0000,0001,00000,0000,0039,0
03/01/08,15:09:18,0012,0099,0130,0000,0000,0001,00000,0000,0040,0
03/01/08,15:09:19,0012,0099,0130,0000,0000,0001,00000,0000,0041,0
03/01/08,15:09:20,0012,0099,0130,0000,0000,0001,00000,0000,0042,0
03/01/08,15:09:20,0012,0099,0130,0000,0000,0001,00000,0000,0043,0
03/01/08,15:09:21,0012,0099,0130,0000,0000,0001,00000,0000,0044,0
03/01/08,15:09:22,0012,0099,0130,0000,0000,0001,00000,0000,0045,0
03/01/08,15:09:23,0012,0099,0130,0000,0000,0001,00000,0000,0046,0
03/01/08,15:09:23,0012,0099,0130,0000,0000,0001,00000,0000,0047,0
03/01/08,15:09:24,0012,0099,0130,0000,0000,0001,00000,0000,0048,0
03/01/08,15:09:25,0012,0099,0130,0000,0000,0001,00000,0000,0049,0
03/01/08,15:09:26,0012,0099,0130,0000,0000,0001,00000,0000,0050,0
03/01/08,15:09:26,0012,0099,0130,0000,0000,0001,00000,0000,0051,0
03/01/08,15:09:27,0012,0099,0130,0000,0000,0001,00000,0000,0052,0
03/01/08,15:09:27,0012,0099,0130,0000,0000,0001,00000,0000,0053,0
03/01/08,15:09:28,0012,0099,0130,0000,0000,0001,00000,0000,0054,0
03/01/08,15:09:29,0012,0099,0130,0000,0000,0001,00000,0000,0055,0
03/01/08,15:09:30,0012,0099,0130,0000,0000,0001,00000,0000,0056,0
03/01/08,15:09:30,0012,0099,0130,0000,0000,0001,00000,0000,0057,0
03/01/08,15:09:31,0012,0099,0130,0000,0000,0001,00000,0000,0058,0
03/01/08,15:09:32,0012,0099,0130,0000,0000,0001,00000,0000,0059,0
03/01/08,15:09:33,0012,0099,0130,0000,0000,0001,00000,0000,0060,0
03/01/08,15:09:34,0012,0099,0130,0000,0000,0001,00000,0000,0061,0
03/01/08,15:09:35,0012,0099,0130,0000,0000,0001,00000,0000,0062,0
03/01/08,15:09:36,0012,0099,0130,0000,0000,0001,00000,0000,0063,0
03/01/08,15:09:37,0012,0099,0130,0000,0000,0001,00000,0000,0064,0
03/01/08,15:09:38,0012,0099,0130,0000,0000,0001,00000,0000,0065,0
03/01/08,15:09:39,0012,0099,0130,0000,0000,0001,00000,0000,0066,0
03/01/08,15:09:40,0012,0099,0130,0000,0000,0001,00000,0000,0067,0
03/01/08,15:09:41,0012,0099,0130,0000,0000,0001,00000,0000,0068,0
03/01/08,15:09:41,0012,0099,0130,0000,0000,0001,00000,0000,0069,0
03/01/08,15:09:42,0012,0099,0130,0000,0000,0001,00000,0000,0070,0
03/01/08,15:09:42,0012,0099,0130,0000,0000,0001,00000,0000,0071,0
03/01/08,15:09:43,0012,0099,0130,0000,0000,0001,00000,0000,0072,0
03/01/08,15:09:44,0012,0099,0130,0000,0000,0001,00000,0000,0073,0
03/01/08,15:09:45,0012,0099,0130,0000,0000,0001,00000,0000,0074,0
03/01/08,15:09:45,0012,0099,0130,0000,0000,0001,00000,0000,0075,0
03/01/08,15:09:46,0012,0099,0130,0000,0000,0001,00000,0000,0076,0
03/01/08,15:09:47,0012,0099,0130,0000,0000,0001,00000,0000,0077,0
03/01/08,15:09:48,0012,0099,0130,0000,0000,0001,00000,0000,0078,0
03/01/08,15:09:49,0012,0099,0130,0000,0000,0001,00000,0000,0079,0
03/01/08,15:09:49,0012,0099,0130,0000,0000,0001,00000,0000,0080,0
03/01/08,15:09:50,0012,0099,0130,0000,0000,0001,00000,0000,0081,0
03/01/08,15:09:50,0012,0099,0130,0000,0000,0001,00000,0000,0082,0
03/01/08,15:09:51,0012,0099,0130,0000,0000,0001,00000,0000,0083,0
03/01/08,15:09:52,0012,0099,0130,0000,0000,0001,00000,0000,0084,0
03/01/08,15:09:52,0012,0099,0130,0000,0000,0001,00000,0000,0085,0
03/01/08,15:09:53,0012,0099,0130,0000,0000,0001,00000,0000,0086,0
