02/01/98,8:01:52,0025,0001,0113Kg,0016,0001,0000,0000,0000,0000,0000
02/01/98,8:03:09,0022,0001,0278Kg,0040,0000,0001,0000,0000,0000,0000
02/01/98,8:04:18,0025,0001,0288Kg,0042,0001,0000,0000,0000,0000,0000
02/01/98,8:04:53,0022,0001,0275Kg,0040,0000,0001,0000,0000,0000,0000
02/01/98,8:05:19,0025,0001,0226Kg,0033,0001,0000,0000,0000,0000,0000
02/01/98,8:06:36,0022,0001,0289Kg,0042,0000,0001,0000,0000,0000,0000
02/01/98,8:06:41,0025,0001,0308Kg,0044,0001,0000,0000,0000,0000,0000
02/01/98,8:09:57,0025,0004,0216Kg,0022,0000,0001,0000,0000,0000,0000
02/01/98,8:11:40,0025,0004,0199Kg,0020,0000,0001,0000,0000,0000,0000
02/01/98,8:13:25,0022,0001,0181Kg,0026,0000,0001,0000,0000,0000,0000
02/01/98,8:15:08,0022,0001,0290Kg,0042,0000,0001,0000,0000,0000,0000
02/01/98,8:25:23,0022,0001,0157Kg,0023,0000,0001,0000,0000,0000,0000
02/01/98,8:27:04,0022,0001,0286Kg,0041,0000,0001,0000,0000,0000,0000
02/01/98,8:30:21,0022,0001,0272Kg,0039,0000,0001,0000,0000,0000,0000
02/01/98,8:32:03,0022,0001,0323Kg,0047,0000,0001,0000,0000,0000,0000
02/01/98,8:37:41,0022,0001,0296Kg,0043,0000,0001,0000,0000,0000,0000
02/01/98,8:39:23,0025,0001,0300Kg,0043,0000,0001,0000,0000,0000,0000
02/01/98,8:46:43,0025,0001,0113Kg,0016,0000,0001,0000,0000,0000,0000
02/01/98,8:48:25,0025,0001,0288Kg,0042,0000,0001,0000,0000,0000,0000
02/01/98,8:50:07,0025,0001,0226Kg,0033,0000,0001,0000,0000,0000,0000
02/01/98,8:51:50,0025,0001,0308Kg,0044,0000,0001,0000,0000,0000,0000
02/01/98,9:32:33,0025,0002,0365Kg,0329,0001,0000,0000,0000,0000,0000
02/01/98,9:34:11,0025,0002,0052Kg,0047,0001,0000,0000,0000,0000,0000
02/01/98,9:34:16,0025,0002,0365Kg,0329,0000,0001,0000,0000,0000,0000
02/01/98,9:35:20,0025,0011,0349Kg,0249,0001,0000,0000,0000,0000,0000
02/01/98,9:36:04,0025,0002,0052Kg,0047,0000,0001,0000,0000,0000,0000
02/01/98,9:36:29,0025,0011,0211Kg,0151,0001,0000,0000,0000,0000,0000
02/01/98,9:37:38,0025,0012,0367Kg,0123,0001,0000,0000,0000,0000,0000
02/01/98,9:38:00,0025,0011,0349Kg,0249,0000,0001,0000,0000,0000,0000
02/01/98,9:39:09,0025,0012,0408Kg,0137,0001,0000,0000,0000,0000,0000
02/01/98,9:39:52,0025,0011,0211Kg,0151,0000,0001,0000,0000,0000,0000
02/01/98,9:40:27,0025,0001,0328Kg,0047,0001,0000,0000,0000,0000,0000
02/01/98,9:41:31,0025,0001,0282Kg,0041,0001,0000,0000,0000,0000,0000
02/01/98,9:41:40,0025,0012,0367Kg,0123,0000,0001,0000,0000,0000,0000
02/01/98,9:42:53,0025,0001,0258Kg,0037,0001,0000,0000,0000,0000,0000
02/01/98,9:43:28,0025,0012,0408Kg,0137,0000,0001,0000,0000,0000,0000
02/01/98,9:44:19,0025,0001,0330Kg,0048,0001,0000,0000,0000,0000,0000
02/01/98,9:45:11,0025,0001,0328Kg,0047,0000,0001,0000,0000,0000,0000
02/01/98,9:45:54,0025,0001,0079Kg,0011,0001,0000,0000,0000,0000,0000
02/01/98,9:46:54,0025,0001,0282Kg,0041,0000,0001,0000,0000,0000,0000
02/01/98,9:47:07,0025,0001,0232Kg,0034,0001,0000,0000,0000,0000,0000
02/01/98,9:48:07,0025,0001,0187Kg,0027,0001,0000,0000,0000,0000,0000
02/01/98,9:48:38,0025,0001,0258Kg,0037,0000,0001,0000,0000,0000,0000
02/01/98,9:50:10,0025,0001,0358Kg,0052,0001,0000,0000,0000,0000,0000
02/01/98,9:50:23,0025,0001,0330Kg,0048,0000,0001,0000,0000,0000,0000
02/01/98,9:51:28,0025,0016,0362Kg,0075,0001,0000,0000,0000,0000,0000
02/01/98,9:52:02,0025,0001,0079Kg,0011,0000,0001,0000,0000,0000,0000
02/01/98,9:52:41,0025,0016,0162Kg,0034,0001,0000,0000,0000,0000,0000
02/01/98,9:53:46,0025,0001,0232Kg,0034,0000,0001,0000,0000,0000,0000
02/01/98,9:55:25,0025,0016,0322Kg,0067,0001,0000,0000,0000,0000,0000
02/01/98,9:55:29,0025,0016,0362Kg,0075,0000,0001,0000,0000,0000,0000
02/01/98,9:56:29,0025,0016,0340Kg,0071,0001,0000,0000,0000,0000,0000
02/01/98,9:57:38,0025,0016,0162Kg,0034,0000,0001,0000,0000,0000,0000
02/01/98,9:57:43,0025,0016,0319Kg,0066,0001,0000,0000,0000,0000,0000
02/01/98,9:58:55,0025,0016,0086Kg,0018,0001,0000,0000,0000,0000,0000
02/01/98,9:59:21,0025,0016,0322Kg,0067,0000,0001,0000,0000,0000,0000
02/01/98,10:00:29,0025,0001,0058Kg,0008,0001,0000,0000,0000,0000,0000
02/01/98,10:01:04,0025,0016,0340Kg,0071,0000,0001,0000,0000,0000,0000
02/01/98,10:01:26,0025,0001,0254Kg,0037,0001,0000,0000,0000,0000,0000
02/01/98,10:02:35,0025,0001,0168Kg,0024,0001,0000,0000,0000,0000,0000
02/01/98,10:02:48,0025,0016,0319Kg,0066,0000,0001,0000,0000,0000,0000
02/01/98,10:03:52,0025,0004,0294Kg,0029,0001,0000,0000,0000,0000,0000
02/01/98,10:04:30,0025,0016,0086Kg,0018,0000,0001,0000,0000,0000,0000
02/01/98,10:04:56,0025,0004,0150Kg,0015,0001,0000,0000,0000,0000,0000
02/01/98,10:06:04,0025,0004,0140Kg,0014,0001,0000,0000,0000,0000,0000
02/01/98,10:06:13,0025,0001,0187Kg,0027,0000,0001,0000,0000,0000,0000
02/01/98,10:07:17,0025,0004,0322Kg,0032,0001,0000,0000,0000,0000,0000
02/01/98,10:07:56,0025,0001,0358Kg,0052,0000,0001,0000,0000,0000,0000
02/01/98,10:08:22,0025,0004,0101Kg,0010,0001,0000,0000,0000,0000,0000
02/01/98,10:09:26,0025,0004,0251Kg,0025,0001,0000,0000,0000,0000,0000
02/01/98,10:09:39,0025,0001,0058Kg,0008,0000,0001,0000,0000,0000,0000
02/01/98,10:10:26,0025,0004,0147Kg,0015,0001,0000,0000,0000,0000,0000
02/01/98,10:11:22,0025,0001,0254Kg,0037,0000,0001,0000,0000,0000,0000
02/01/98,10:11:44,0025,0004,0231Kg,0023,0001,0000,0000,0000,0000,0000
02/01/98,10:13:01,0025,0002,0345Kg,0311,0001,0000,0000,0000,0000,0000
02/01/98,10:13:05,0025,0001,0168Kg,0024,0000,0001,0000,0000,0000,0000
02/01/98,10:14:14,0025,0002,0061Kg,0055,0001,0000,0000,0000,0000,0000
02/01/98,10:14:48,0025,0004,0294Kg,0029,0000,0001,0000,0000,0000,0000
02/01/98,10:15:28,0025,0002,0348Kg,0314,0001,0000,0000,0000,0000,0000
02/01/98,10:16:33,0025,0004,0150Kg,0015,0000,0001,0000,0000,0000,0000
02/01/98,10:16:55,0023,0001,0296Kg,0043,0001,0000,0000,0000,0000,0000
02/01/98,10:17:59,0023,0001,0311Kg,0045,0001,0000,0000,0000,0000,0000
02/01/98,10:18:12,0025,0002,0345Kg,0311,0000,0001,0000,0000,0000,0000
02/01/98,10:18:55,0023,0001,0078Kg,0011,0001,0000,0000,0000,0000,0000
02/01/98,10:19:55,0025,0002,0061Kg,0055,0000,0001,0000,0000,0000,0000
02/01/98,10:20:04,0023,0001,0327Kg,0047,0001,0000,0000,0000,0000,0000
02/01/98,10:21:12,0023,0012,0004Kg,0001,0001,0000,0000,0000,0000,0000
02/01/98,10:21:39,0025,0002,0348Kg,0314,0000,0001,0000,0000,0000,0000
02/01/98,10:22:43,0023,0012,0253Kg,0085,0001,0000,0000,0000,0000,0000
02/01/98,10:23:22,0023,0012,0004Kg,0001,0000,0001,0000,0000,0000,0000
02/01/98,10:24:10,0023,0001,0340Kg,0049,0001,0000,0000,0000,0000,0000
02/01/98,10:25:02,0023,0012,0253Kg,0085,0000,0001,0000,0000,0000,0000
02/01/98,10:25:41,0022,0005,0331Kg,0069,0001,0000,0000,0000,0000,0000
02/01/98,10:26:45,0022,0005,0099Kg,0021,0001,0000,0000,0000,0000,0000
02/01/98,10:26:50,0025,0004,0140Kg,0014,0000,0001,0000,0000,0000,0000
02/01/98,10:27:38,0022,0005,0041Kg,0009,0001,0000,0000,0000,0000,0000
02/01/98,10:28:30,0025,0004,0322Kg,0032,0000,0001,0000,0000,0000,0000
02/01/98,10:29:13,0023,0001,0312Kg,0045,0001,0000,0000,0000,0000,0000
02/01/98,10:30:13,0023,0001,0296Kg,0043,0000,0001,0000,0000,0000,0000
02/01/98,10:30:31,0023,0001,0317Kg,0046,0001,0000,0000,0000,0000,0000
02/01/98,10:31:39,0023,0001,0326Kg,0047,0001,0000,0000,0000,0000,0000
02/01/98,10:31:57,0023,0001,0311Kg,0045,0000,0001,0000,0000,0000,0000
02/01/98,10:32:52,0023,0001,0339Kg,0049,0001,0000,0000,0000,0000,0000
02/01/98,10:33:35,0023,0001,0078Kg,0011,0000,0001,0000,0000,0000,0000
02/01/98,10:34:23,0023,0001,0061Kg,0009,0001,0000,0000,0000,0000,0000
02/01/98,10:35:19,0023,0001,0327Kg,0047,0000,0001,0000,0000,0000,0000
02/01/98,10:35:45,0028,0011,0264Kg,0189,0001,0000,0000,0000,0000,0000
02/01/98,10:37:07,0028,0011,0139Kg,0099,0001,0000,0000,0000,0000,0000
02/01/98,10:38:24,0028,0012,0197Kg,0066,0001,0000,0000,0000,0000,0000
02/01/98,10:39:50,0028,0002,0272Kg,0245,0001,0000,0000,0000,0000,0000
02/01/98,10:39:55,0023,0001,0340Kg,0049,0000,0001,0000,0000,0000,0000
02/01/98,10:41:16,0028,0002,0217Kg,0196,0001,0000,0000,0000,0000,0000
02/01/98,10:41:38,0023,0001,0312Kg,0045,0000,0001,0000,0000,0000,0000
02/01/98,10:42:47,0028,0006,0330Kg,16500,0001,0000,0000,0000,0000,0000
02/01/98,10:43:17,0025,0004,0101Kg,0010,0000,0001,0000,0000,0000,0000
02/01/98,10:44:13,0028,0006,0088Kg,4400,0001,0000,0000,0000,0000,0000
02/01/98,10:45:18,0028,0006,0331Kg,16550,0001,0000,0000,0000,0000,0000
02/01/98,10:46:19,0028,0004,0307Kg,0031,0001,0000,0000,0000,0000,0000
02/01/98,10:47:07,0025,0004,0251Kg,0025,0000,0001,0000,0000,0000,0000
02/01/98,10:47:11,0028,0004,0361Kg,0036,0001,0000,0000,0000,0000,0000
02/01/98,10:48:03,0028,0004,0340Kg,0034,0001,0000,0000,0000,0000,0000
02/01/98,10:48:51,0025,0004,0147Kg,0015,0000,0001,0000,0000,0000,0000
02/01/98,10:50:00,0028,0004,0395Kg,0040,0001,0000,0000,0000,0000,0000
02/01/98,10:50:30,0025,0004,0231Kg,0023,0000,0001,0000,0000,0000,0000
02/01/98,10:51:56,0028,0001,0264Kg,0038,0001,0000,0000,0000,0000,0000
02/01/98,10:52:18,0028,0006,0330Kg,16500,0000,0001,0000,0000,0000,0000
02/01/98,10:53:22,0028,0001,0268Kg,0039,0001,0000,0000,0000,0000,0000
02/01/98,10:54:01,0028,0006,0088Kg,4400,0000,0001,0000,0000,0000,0000
02/01/98,10:55:05,0028,0001,0351Kg,0051,0001,0000,0000,0000,0000,0000
02/01/98,10:55:43,0028,0006,0331Kg,16550,0000,0001,0000,0000,0000,0000
02/01/98,10:56:22,0028,0001,0276Kg,0040,0001,0000,0000,0000,0000,0000
02/01/98,10:57:26,0023,0001,0317Kg,0046,0000,0001,0000,0000,0000,0000
02/01/98,10:57:44,0028,0001,0221Kg,0032,0001,0000,0000,0000,0000,0000
02/01/98,10:59:10,0023,0001,0326Kg,0047,0000,0001,0000,0000,0000,0000
02/01/98,10:59:23,0028,0001,0322Kg,0047,0001,0000,0000,0000,0000,0000
02/01/98,11:00:53,0023,0001,0339Kg,0049,0000,0001,0000,0000,0000,0000
02/01/98,11:01:27,0028,0001,0311Kg,0045,0001,0000,0000,0000,0000,0000
02/01/98,11:02:36,0023,0001,0061Kg,0009,0000,0001,0000,0000,0000,0000
02/01/98,11:03:23,0028,0001,0244Kg,0035,0001,0000,0000,0000,0000,0000
02/01/98,11:04:19,0028,0001,0264Kg,0038,0000,0001,0000,0000,0000,0000
02/01/98,11:05:02,0028,0001,0327Kg,0047,0001,0000,0000,0000,0000,0000
02/01/98,11:06:07,0028,0001,0142Kg,0021,0001,0000,0000,0000,0000,0000
02/01/98,11:06:11,0028,0001,0268Kg,0039,0000,0001,0000,0000,0000,0000
02/01/98,11:07:42,0028,0001,0305Kg,0044,0001,0000,0000,0000,0000,0000
02/01/98,11:07:55,0028,0001,0351Kg,0051,0000,0001,0000,0000,0000,0000
02/01/98,11:09:33,0022,0004,0275Kg,0028,0001,0000,0000,0000,0000,0000
02/01/98,11:10:13,0028,0001,0276Kg,0040,0000,0001,0000,0000,0000,0000
02/01/98,11:10:40,0022,0004,0136Kg,0014,0001,0000,0000,0000,0000,0000
02/01/98,11:11:57,0028,0011,0264Kg,0189,0000,0001,0000,0000,0000,0000
02/01/98,11:12:01,0022,0004,0112Kg,0011,0001,0000,0000,0000,0000,0000
02/01/98,11:13:06,0022,0004,0054Kg,0005,0001,0000,0000,0000,0000,0000
02/01/98,11:13:40,0028,0011,0139Kg,0099,0000,0001,0000,0000,0000,0000
02/01/98,11:15:01,0022,0004,0225Kg,0023,0001,0000,0000,0000,0000,0000
02/01/98,11:15:23,0028,0012,0197Kg,0066,0000,0001,0000,0000,0000,0000
02/01/98,11:16:06,0022,0004,0273Kg,0027,0001,0000,0000,0000,0000,0000
02/01/98,11:17:36,0022,0004,0260Kg,0026,0001,0000,0000,0000,0000,0000
02/01/98,11:17:49,0028,0002,0272Kg,0245,0000,0001,0000,0000,0000,0000
02/01/98,11:18:49,0022,0004,0049Kg,0005,0001,0000,0000,0000,0000,0000
02/01/98,11:19:32,0028,0002,0217Kg,0196,0000,0001,0000,0000,0000,0000
02/01/98,11:19:49,0022,0004,0184Kg,0018,0001,0000,0000,0000,0000,0000
02/01/98,11:21:15,0028,0004,0307Kg,0031,0000,0001,0000,0000,0000,0000
02/01/98,11:21:28,0022,0001,0169Kg,0024,0001,0000,0000,0000,0000,0000
02/01/98,11:22:49,0022,0001,0291Kg,0042,0001,0000,0000,0000,0000,0000
02/01/98,11:22:58,0028,0004,0361Kg,0036,0000,0001,0000,0000,0000,0000
02/01/98,11:24:37,0022,0001,0309Kg,0045,0001,0000,0000,0000,0000,0000
02/01/98,11:24:41,0028,0001,0221Kg,0032,0000,0001,0000,0000,0000,0000
02/01/98,11:25:41,0022,0001,0226Kg,0033,0001,0000,0000,0000,0000,0000
02/01/98,11:26:59,0022,0001,0148Kg,0021,0001,0000,0000,0000,0000,0000
02/01/98,11:28:42,0022,0001,0252Kg,0036,0001,0000,0000,0000,0000,0000
02/01/98,11:29:46,0022,0001,0263Kg,0038,0001,0000,0000,0000,0000,0000
02/01/98,11:30:59,0022,0001,0266Kg,0038,0001,0000,0000,0000,0000,0000
02/01/98,11:32:22,0022,0001,0342Kg,0049,0001,0000,0000,0000,0000,0000
02/01/98,11:32:44,0028,0001,0322Kg,0047,0000,0001,0000,0000,0000,0000
02/01/98,11:33:57,0022,0001,0162Kg,0023,0001,0000,0000,0000,0000,0000
02/01/98,11:34:28,0028,0001,0311Kg,0045,0000,0001,0000,0000,0000,0000
02/01/98,11:35:50,0023,0016,0342Kg,0071,0001,0000,0000,0000,0000,0000
02/01/98,11:36:12,0028,0001,0244Kg,0035,0000,0001,0000,0000,0000,0000
02/01/98,11:36:50,0023,0016,0180Kg,0038,0001,0000,0000,0000,0000,0000
02/01/98,11:37:55,0028,0001,0327Kg,0047,0000,0001,0000,0000,0000,0000
02/01/98,11:38:04,0023,0016,0083Kg,0017,0001,0000,0000,0000,0000,0000
02/01/98,11:39:38,0028,0001,0142Kg,0021,0000,0001,0000,0000,0000,0000
02/01/98,11:39:43,0023,0016,0188Kg,0039,0001,0000,0000,0000,0000,0000
02/01/98,11:41:21,0028,0004,0340Kg,0034,0000,0001,0000,0000,0000,0000
02/01/98,11:42:13,0023,0015,0376Kg,0058,0001,0000,0000,0000,0000,0000
02/01/98,11:43:05,0028,0004,0395Kg,0040,0000,0001,0000,0000,0000,0000
02/01/98,11:43:09,0023,0015,0164Kg,0025,0001,0000,0000,0000,0000,0000
02/01/98,11:44:27,0023,0015,0328Kg,0050,0001,0000,0000,0000,0000,0000
02/01/98,11:44:49,0022,0004,0275Kg,0028,0000,0001,0000,0000,0000,0000
02/01/98,11:45:36,0023,0015,0090Kg,0014,0001,0000,0000,0000,0000,0000
02/01/98,11:46:50,0022,0004,0136Kg,0014,0000,0001,0000,0000,0000,0000
02/01/98,11:47:03,0023,0015,0315Kg,0048,0001,0000,0000,0000,0000,0000
02/01/98,11:48:08,0023,0015,0130Kg,0020,0001,0000,0000,0000,0000,0000
02/01/98,11:48:34,0022,0004,0112Kg,0011,0000,0001,0000,0000,0000,0000
02/01/98,11:49:21,0023,0015,0204Kg,0031,0001,0000,0000,0000,0000,0000
02/01/98,11:50:18,0022,0004,0054Kg,0005,0000,0001,0000,0000,0000,0000
02/01/98,11:50:31,0023,0015,0349Kg,0054,0001,0000,0000,0000,0000,0000
02/01/98,11:51:58,0023,0015,0372Kg,0057,0001,0000,0000,0000,0000,0000
02/01/98,11:52:02,0028,0001,0305Kg,0044,0000,0001,0000,0000,0000,0000
02/01/98,11:53:03,0023,0015,0129Kg,0020,0001,0000,0000,0000,0000,0000
02/01/98,11:53:42,0022,0001,0169Kg,0024,0000,0001,0000,0000,0000,0000
02/01/98,11:54:04,0023,0015,0340Kg,0052,0001,0000,0000,0000,0000,0000
02/01/98,11:55:00,0023,0015,0291Kg,0045,0001,0000,0000,0000,0000,0000
02/01/98,11:55:26,0022,0001,0291Kg,0042,0000,0001,0000,0000,0000,0000
02/01/98,11:56:02,0023,0015,0240Kg,0037,0001,0000,0000,0000,0000,0000
02/01/98,11:57:06,0022,0001,0309Kg,0045,0000,0001,0000,0000,0000,0000
02/01/98,11:58:50,0022,0001,0226Kg,0033,0000,0001,0000,0000,0000,0000
02/01/98,12:00:35,0022,0001,0148Kg,0021,0000,0001,0000,0000,0000,0000
02/01/98,12:02:19,0023,0015,0376Kg,0058,0000,0001,0000,0000,0000,0000
02/01/98,12:04:02,0023,0015,0164Kg,0025,0000,0001,0000,0000,0000,0000
02/01/98,12:07:12,0023,0015,0328Kg,0050,0000,0001,0000,0000,0000,0000
02/01/98,12:08:55,0023,0015,0090Kg,0014,0000,0001,0000,0000,0000,0000
02/01/98,12:10:38,0023,0015,0315Kg,0048,0000,0001,0000,0000,0000,0000
02/01/98,12:12:23,0023,0015,0130Kg,0020,0000,0001,0000,0000,0000,0000
02/01/98,12:15:10,0022,0001,0252Kg,0036,0000,0001,0000,0000,0000,0000
02/01/98,12:16:53,0022,0001,0263Kg,0038,0000,0001,0000,0000,0000,0000
02/01/98,12:23:25,0022,0001,0266Kg,0038,0000,0001,0000,0000,0000,0000
02/01/98,12:25:08,0022,0001,0342Kg,0049,0000,0001,0000,0000,0000,0000
02/01/98,12:27:13,0023,0001,0286Kg,0041,0001,0000,0000,0000,0000,0000
02/01/98,12:28:22,0023,0001,0050Kg,0007,0001,0000,0000,0000,0000,0000
02/01/98,12:30:10,0022,0001,0162Kg,0023,0000,0001,0000,0000,0000,0000
02/01/98,12:30:36,0023,0001,0277Kg,0040,0001,0000,0000,0000,0000,0000
02/01/98,12:31:53,0023,0001,0286Kg,0041,0000,0001,0000,0000,0000,0000
02/01/98,12:32:02,0023,0001,0278Kg,0040,0001,0000,0000,0000,0000,0000
02/01/98,12:33:28,0023,0001,0320Kg,0046,0001,0000,0000,0000,0000,0000
02/01/98,12:34:49,0023,0001,0132Kg,0019,0001,0000,0000,0000,0000,0000
02/01/98,12:35:59,0023,0001,0293Kg,0042,0001,0000,0000,0000,0000,0000
02/01/98,12:36:59,0023,0001,0095Kg,0014,0001,0000,0000,0000,0000,0000
02/01/98,12:38:38,0022,0004,0225Kg,0023,0000,0001,0000,0000,0000,0000
02/01/98,12:38:43,0023,0001,0124Kg,0018,0001,0000,0000,0000,0000,0000
02/01/98,12:40:09,0023,0001,0310Kg,0045,0001,0000,0000,0000,0000,0000
02/01/98,12:40:23,0022,0004,0273Kg,0027,0000,0001,0000,0000,0000,0000
02/01/98,12:41:52,0023,0001,0360Kg,0052,0001,0000,0000,0000,0000,0000
02/01/98,12:43:05,0023,0001,0229Kg,0033,0001,0000,0000,0000,0000,0000
02/01/98,12:44:23,0023,0001,0233Kg,0034,0001,0000,0000,0000,0000,0000
02/01/98,12:45:36,0023,0001,0063Kg,0009,0001,0000,0000,0000,0000,0000
02/01/98,12:46:28,0022,0004,0260Kg,0026,0000,0001,0000,0000,0000,0000
02/01/98,12:48:15,0022,0004,0049Kg,0005,0000,0001,0000,0000,0000,0000
02/01/98,12:49:58,0022,0004,0184Kg,0018,0000,0001,0000,0000,0000,0000
02/01/98,12:51:40,0023,0001,0050Kg,0007,0000,0001,0000,0000,0000,0000
02/01/98,12:53:14,0024,0004,0174Kg,0017,0001,0000,0000,0000,0000,0000
02/01/98,12:53:23,0023,0001,0277Kg,0040,0000,0001,0000,0000,0000,0000
02/01/98,12:54:27,0024,0004,0089Kg,0009,0001,0000,0000,0000,0000,0000
02/01/98,12:55:06,0023,0001,0278Kg,0040,0000,0001,0000,0000,0000,0000
02/01/98,12:55:32,0024,0004,0076Kg,0008,0001,0000,0000,0000,0000,0000
02/01/98,12:56:50,0023,0001,0320Kg,0046,0000,0001,0000,0000,0000,0000
02/01/98,12:58:07,0024,0004,0221Kg,0022,0001,0000,0000,0000,0000,0000
02/01/98,12:58:29,0023,0001,0132Kg,0019,0000,0001,0000,0000,0000,0000
02/01/98,12:59:08,0024,0004,0101Kg,0010,0001,0000,0000,0000,0000,0000
02/01/98,13:00:20,0024,0004,0162Kg,0016,0001,0000,0000,0000,0000,0000
02/01/98,13:01:12,0023,0001,0293Kg,0042,0000,0001,0000,0000,0000,0000
02/01/98,13:01:43,0024,0004,0037Kg,0004,0001,0000,0000,0000,0000,0000
02/01/98,13:02:56,0022,0005,0331Kg,0069,0000,0001,0000,0000,0000,0000
02/01/98,13:04:38,0024,0011,0344Kg,0246,0001,0000,0000,0000,0000,0000
02/01/98,13:05:47,0024,0011,0282Kg,0201,0001,0000,0000,0000,0000,0000
02/01/98,13:08:18,0022,0005,0099Kg,0021,0000,0001,0000,0000,0000,0000
02/01/98,13:08:41,0024,0012,0151Kg,0051,0001,0000,0000,0000,0000,0000
02/01/98,13:10:03,0022,0005,0041Kg,0009,0000,0001,0000,0000,0000,0000
02/01/98,13:10:39,0031,0006,0282Kg,14100,0001,0000,0000,0000,0000,0000
02/01/98,13:11:42,0023,0016,0342Kg,0071,0000,0001,0000,0000,0000,0000
02/01/98,13:12:35,0024,0012,0247Kg,0083,0001,0000,0000,0000,0000,0000
02/01/98,13:13:26,0031,0006,0282Kg,14100,0000,0001,0000,0000,0000,0000
02/01/98,13:13:44,0024,0004,0233Kg,0023,0001,0000,0000,0000,0000,0000
02/01/98,13:15:09,0024,0011,0344Kg,0246,0000,0001,0000,0000,0000,0000
02/01/98,13:16:18,0024,0011,0087Kg,0062,0001,0000,0000,0000,0000,0000
02/01/98,13:16:52,0024,0011,0282Kg,0201,0000,0001,0000,0000,0000,0000
02/01/98,13:17:32,0024,0004,0255Kg,0026,0001,0000,0000,0000,0000,0000
02/01/98,13:18:36,0024,0012,0151Kg,0051,0000,0001,0000,0000,0000,0000
02/01/98,13:20:18,0024,0012,0247Kg,0083,0000,0001,0000,0000,0000,0000
02/01/98,13:20:32,0031,0006,0362Kg,18100,0001,0000,0000,0000,0000,0000
02/01/98,13:21:57,0024,0006,0084Kg,4200,0001,0000,0000,0000,0000,0000
