23/02/09,9:11:09,0000,0008,0430KgKg,0000,0001,0000,00000,0000,0001,0
23/02/09,9:11:10,0000,0005,0440KgKg,0000,0002,0000,00000,0000,0002,0
23/02/09,9:11:11,0000,0009,0450KgKg,0000,0003,0000,00000,0000,0003,0
